Wrath (New Species #6), 4.25, 12872
The Hour of the Star, 3.97, 9410
Angels and Demons / The Da Vinci Code (Robert Langdon #1-2), 4.19, 19396
Nothing Left to Lose (Guarded Hearts series Parts 1 and 2 combined), 4.28, 13468
Cosmos, 4.06, 1953
Sweet Thing (Sweet Thing #1), 4.01, 14357
This is Not a Test (This is Not a Test #1), 3.86, 12172
Dancing Bear, 3.75, 57
Rise of the Elgen (Michael Vey #2), 4.30, 17187
Beauty and Sadness, 3.87, 5605
Beatles, 4.18, 3302
Vicious (Villains #1), 4.26, 31000
The Story of a New Name (The Neapolitan Novels #2), 4.36, 49085
My Soul Belongs to You (Soul Mates Book 2), 4.16, 256
Lion of Macedon (Greek Series #1), 4.24, 3846
Holiday in Death (In Death #7), 4.31, 28186
The Awakening (The Vampire Diaries #1), 3.41, 53811
One No One and One Hundred Thousand, 4.13, 5689
Rules, 3.96, 45939
My Sweet Audrina (Audrina #1), 3.91, 20074
A Murder Is Announced, 3.96, 31453
The Man Who Loved Clowns, 4.43, 1385
La ciudad de los prodigios, 3.91, 2115
Swindle (Swindle #1), 3.94, 14647
The Ruins, 3.50, 24497
عبقرية عمر, 4.19, 5780
The Holy Bible: English Standard Version, 4.66, 24335
Wild Card (Elite Ops #1), 4.20, 15385
Ordinary Grace, 4.15, 45775
Vampire Academy (Vampire Academy #1), 4.14, 462763
The Night Circus, 4.03, 491365
Désirée, 4.02, 6739
Sleepaway Girls (Whispering Pines #1), 4.07, 4520
The Bellmaker (Redwall #7), 3.95, 18877
Dawn on a Distant Shore (Wilderness #2), 4.19, 13262
Joust (Dragon Jousters #1), 3.99, 9674
Afterlife (Evernight #4), 3.80, 25306
Blink, 4.17, 14254
The Decline and Fall of the Roman Empire, 3.96, 9952
Bec, 4.16, 10219
Jack of Shadows, really liked it 4.00, 4989
Beyond the Grave (The 39 Clues #4), 3.92, 39502
Nightrise (The Gatekeepers #3), 4.04, 11082
Knight (Unfinished Hero #1), 3.94, 46209
Thérèse Raquin, 3.71, 15005
Iniquity (The Premonition #5), 4.36, 5309
Sunshine Becomes You, 4.11, 7774
Written in Bone (David Hunter #2), 4.10, 8446
Six Months Later, 3.80, 6369
The Street Lawyer, 3.81, 87982
Twice Upon a Time (Half Upon a Time #2), 4.35, 2230
Clandestine Liaisons (Amatore's Restaurant #3), 4.90, 21
The Killer Inside Me, 3.89, 14447
The Book Thief, 4.36, 1333764
A Monstrous Regiment of Women (Mary Russell #2), 4.04, 18424
The Complete Far Side 1980–1994, 4.67, 5533
The Traveler's Gift: Seven Decisions that Determine Personal Success, 4.09, 10013
Leftovers, 3.83, 3017
Mistress of the Art of Death (Mistress of the Art of Death #1), 3.95, 29648
La cosecha de Samhein (El Ciclo de la Luna Roja #1), 4.06, 585
Wildefire (Wildefire #1), 3.74, 8079
The Origin of Consciousness in the Breakdown of the Bicameral Mind, 4.24, 3173
The Fall of Lucifer  (Chronicles of Brothers #1), 3.95, 1420
Ballet Shoes (Shoes #1), 4.06, 28634
Let the Storm Break (Sky Fall #2), 4.11, 3412
The Rosie Project (Don Tillman #1), 4.01, 317096
Defy (Defy #1), 3.74, 16771
The Vampire Queen's Servant (Vampire Queen #1), 3.78, 3613
The Amazing Book is Not on Fire, 4.53, 15758
Fat! So?: Because You Don't Have to Apologize for Your Size, 4.12, 924
When Things Fall Apart: Heart Advice for Difficult Times, 4.29, 23906
Hit List (Anita Blake Vampire Hunter #20), 3.93, 24827
سقف الكفاية, 3.55, 7608
Troll: A Love Story, 3.59, 3243
A Beautiful Dark (A Beautiful Dark #1), 3.90, 17070
ألواح ودسر, 4.08, 7043
Flawed, 3.75, 4741
Euclid's Elements, 4.28, 2542
في قلبي أنثى عبرية, 4.03, 30606
Phantastes, 3.96, 6300
Journey to the River Sea, 4.16, 9664
There's a Wocket in My Pocket!, 4.02, 25751
Saint Anything, 4.05, 39460
Drood, 3.48, 12423
عبقرية محمد, 4.17, 5784
Travels With My Aunt, 3.84, 8106
On the Night of the Seventh Moon, 3.96, 4218
De helaasheid der dingen, 3.76, 6768
Mother Courage and Her Children, 3.66, 12355
The Warrior Prophet (The Prince of Nothing #2), 3.95, 10431
Devoured (Devoured #1), 3.94, 35799
Empower (The Violet Eden Chapters #5), 4.61, 6777
Wildwood (Wildwood Chronicles #1), 3.63, 21162
Six Years, 3.80, 51793
Vampire Most Wanted (Argeneau #20), 4.14, 6116
Clockwork Princess (The Infernal Devices #3), 4.59, 255502
Retrieving for All Occasions, 4.21, 260
If Chins Could Kill: Confessions of a B Movie Actor, 3.99, 12817
Kruistocht in spijkerbroek, 3.99, 7384
Tailchaser's Song, 3.96, 9580
The Lost Art of Keeping Secrets, 3.94, 6126
The Bride Collector, 3.84, 9218
Black Lamb and Grey Falcon, 4.23, 1559
The Wonderful Adventures of Nils, 4.04, 7697
Disney in Shadow (Kingdom Keepers #3), 4.12, 7679
The Bone Church, 3.72, 430
Golden Daughter (Tales of Goldstone Wood #7), 4.52, 252
The Bone Clocks, 3.82, 67551
Libra, 3.98, 11648
Last Night I Sang to the Monster, 4.18, 4490
Being Dead, 3.71, 3957
True Colors, 3.90, 34895
Stellaluna, 4.23, 91549
The Apothecary's Daughter, 3.79, 20251
The God Box, 3.97, 4171
Books of Blood: Volumes One to Three (Books of Blood #1-3), 4.16, 21229
The Extraordinary Education of Nicholas Benedict (The Mysterious Benedict Society #0.5), 4.34, 9910
Twelve Angry Men, 4.07, 18024
The Undomestic Goddess, 3.82, 214579
Monkey: The Journey to the West, 4.01, 4487
The Sufis, 4.19, 762
The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga #1), 4.21, 12248
Io uccido, 3.84, 5347
You Had Me At Hello, 3.79, 16415
Der Richter und sein Henker, 3.72, 5937
Grass for His Pillow (Tales of the Otori #2), 4.01, 18453
The Marvels, 3.94, 14222
Catechism of the Catholic Church, 4.40, 7719
Lasher (Lives of the Mayfair Witches #2), 3.84, 50565
Crow Lake, 3.85, 13937
Changeless (Parasol Protectorate #2), really liked it 4.00, 34211
Beauty's Punishment (Sleeping Beauty #2), 3.62, 23478
A Última Feiticeira (A Saga das Pedras Mágicas #1), 3.86, 735
Darwin's Dangerous Idea: Evolution and the Meanings of Life, 4.04, 11614
Ask and It Is Given: Learning to Manifest Your Desires, 4.18, 18669
Before I Wake (Soul Screamers #6), 4.28, 11024
Magnificat (Galactic Milieu Trilogy #3), 4.18, 2805
Jack the Bodiless (Galactic Milieu Trilogy #1), 4.14, 3608
The Grand Sophy, 4.16, 19495
Negeri Para Bedebah, 4.27, 5181
Lost Dogs and Lonely Hearts, 3.86, 3856
Prisoner of Night and Fog (Prisoner of Night and Fog #1), 4.06, 6608
The Time in Between, 4.05, 19203
The Fish the Fighters and the Song-Girl: Sacred Band of Stepsons: Sacred Band Tales 2, 4.79, 118
Ink and Bone (The Great Library #1), 3.96, 13499
Silber: Das zweite Buch der Träume (Silber #2), 4.01, 9208
Revelation Space (Revelation Space #1), 3.97, 33852
The Speed of Dark, 4.01, 8441
Horse Heaven, 3.87, 4559
Het huis van de moskee, 3.98, 5442
Nice Girls Don't Date Dead Men (Jane Jameson #2), 4.10, 12260
The Children of Men, 3.69, 32880
Brothers in Arms (Vorkosigan Saga #5), 4.20, 11916
Zodiac, 3.89, 14507
Agnes and the Hitman, 3.93, 17092
Imaginary Girls, 3.42, 6547
The Skystone (Camulod Chronicles #1), 4.17, 8060
If Nobody Speaks of Remarkable Things, 3.89, 6154
The Gift, 3.68, 18924
Fairy Tales from the Brothers Grimm: A New English Version, 4.10, 19055
What the Dog Saw and Other Adventures, 3.82, 72206
Seven Minutes in Heaven (The Lying Game #6), 4.21, 6652
Here Be Sexist Vampires (Deep In Your Veins #1), 4.12, 14637
The Gospel of Loki (Runemarks #0.5), 3.69, 6306
The Winner's Crime (The Winner's Trilogy #2), 4.16, 39682
Emerald Green (The Ruby Red Trilogy #3), 4.20, 49068
The Mark of the Vampire Queen (Vampire Queen #2), 4.25, 1895
The Rithmatist (The Rithmatist #1), 4.25, 37457
The Time Traveler's Wife, 3.95, 1333636
A Torch Against the Night (An Ember in the Ashes #2), 4.34, 39523
Cinder (The Lunar Chronicles #1), 4.15, 480088
War of the Twins (Dragonlance: Legends #2), 4.12, 24102
Fingerprints of the Gods: The Evidence of Earth's Lost Civilization, 4.17, 6311
Tris's Book (Circle of Magic #2), 4.07, 26352
A Certain Slant of Light (Light #1), 3.83, 17678
The Face on the Milk Carton (Janie Johnson #1), 3.72, 46822
In Watermelon Sugar, 4.02, 10104
Among the Free (Shadow Children #7), 4.14, 13777
Nightwood, 3.69, 6842
Luna, 3.85, 19317
A Home at the End of the World, 3.89, 15244
Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium, 4.26, 11826
Swami and Friends, 4.21, 8876
The Definitive Book of Body Language, 3.97, 17040
Los asesinos del emperador (Trajano #1), 4.53, 1627
The Wake (The Sandman #10), 4.53, 36612
Vurt (Vurt #1), 4.07, 7377
Forward the Foundation (Foundation: Prequel #2), 4.13, 35386
Immortal Rider  (Lords of Deliverance #2; Demonica #7), 4.31, 15665
Sword & Citadel (The Book of the New Sun #3-4), 4.32, 9079
Born Wicked (The Cahill Witch Chronicles #1), 3.89, 14386
The Auschwitz Escape, 4.32, 9852
Desert Flower, 4.09, 13379
A Gathering of Shadows (Shades of Magic #2), 4.32, 41188
Wayfarer (Passenger #2), 3.92, 7027
The Butcher Boy, 3.83, 6081
Executive Power (Mitch Rapp #6), 4.33, 31970
The Brief History of the Dead, 3.67, 9502
Armed & Dangerous (Cut & Run #5), 4.52, 9314
The Book of Basketball: The NBA According to The Sports Guy, 4.16, 25873
The Hero's Guide to Saving Your Kingdom (The League of Princes #1), 4.05, 8954
Power Play (Kingdom Keepers #4), 4.21, 6011
The Golden Ass, 3.88, 9603
Beautiful Broken Rules (Broken #1), 4.14, 29274
A History of Reading, 3.99, 3228
Prince Lestat (The Vampire Chronicles #11), 3.77, 16435
The Final Empire (Mistborn #1), 4.43, 249799
Death Note Vol. 9: Contact (Death Note #9), 4.22, 11893
The Milagro Beanfield War, 4.09, 8571
One Tuesday Morning (9/11 #1), 4.41, 15528
Marlfox (Redwall #11), 3.99, 14185
The Religion (Tannhauser #1), 4.08, 2344
Diamond Mask (Galactic Milieu Trilogy #2), 4.17, 3229
The Goddess Legacy (Goddess Test #2.5), 4.05, 6868
S@motność w Sieci, 3.61, 3895
The Proposal (The Proposition #2), 4.04, 35000
Elegy (Watersong #4), 4.03, 6305
Surviving Raine (Surviving Raine #1), 4.09, 12235
Forever with You (Fixed #3), 4.33, 25115
My Grandmother Asked Me to Tell You She's Sorry, 4.03, 73388
The Vanishing Act of Esme Lennox, 3.82, 20621
Measure for Measure, 3.67, 17999
The Chosen One, 3.85, 13591
Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao, 4.24, 13344
Darkfall (The Legendsong #1), 4.22, 1891
Dalva, 4.19, 2532
Locke & Key Vol. 1: Welcome to Lovecraft, 4.17, 52586
Major Pettigrew's Last Stand, 3.87, 111629
Empress, 3.68, 4953
Elite (Eagle Elite #1), 4.08, 16064
Mountain of Black Glass (Otherland #3), 4.04, 12607
The Emperor's Soul, 4.34, 41541
The Iron Traitor (The Iron Fey: Call of the Forgotten #2), 4.13, 11682
The King in Yellow and Other Horror Stories, 3.70, 6074
The Wheel of Darkness (Pendergast #8), 3.92, 20794
Killer Instinct (The Naturals #2), 4.37, 9536
نادي السيارات, 3.41, 11273
The Secret Life of CeeCee Wilkes, 4.09, 38421
Life After God, 3.82, 10160
Candy, 3.86, 9037
In the Name of Revenge (Ivanovich #1), 4.37, 19
The Gold Coast, 4.06, 21320
Remember Me (Remember Me #1), 4.04, 10043
Sandman Slim (Sandman Slim #1), 3.94, 27555
Seeing Redd (The Looking Glass Wars #2), 3.85, 15886
Vanished: When Lightning Strikes / Code Name Cassandra (Vanished #1-2), 4.19, 4055
Fruits Basket: The Complete Collection, 4.54, 2083
Los árboles mueren de pie, 4.18, 2110
Craving Constellations (The Aces #1), 4.03, 17180
The Book of Ivy (The Book of Ivy #1), 4.17, 13293
Doon (Doon #1), 3.92, 5787
The Ordinary Princess, 4.18, 11060
The Traitor Baru Cormorant (Baru Cormorant #1), 4.04, 6086
Queen of Shadows (Throne of Glass #4), 4.60, 125147
A Gathering of Shadows (Shades of Magic #2), 4.32, 41188
Daja's Book (Circle of Magic #3), 4.07, 24386
Curse of the Blue Tattoo: Being an Account of the Misadventures of Jacky Faber Midshipman and Fine Lady (Bloody Jack #2), 4.25, 10449
Servant of the Bones, 3.70, 26295
Ironweed, 3.86, 13667
The Collected Stories, 4.26, 5755
Reckless (Mirrorworld #1), 3.72, 14061
The Apothecary (The Apothecary #1), 4.02, 10088
Dragonfly, 4.01, 7511
Devil's Brood  (Henry II & Eleanor of Aquitaine #3), 4.37, 5907
Ultraviolet (Ultraviolet #1), 3.78, 8507
Tidal (Watersong #3), 3.96, 7866
My Greek Traditional Cook Book 1, 4.83, 94
The Judgement (Ruin #3), 4.41, 195
The Shifter Dimension (Starbirth #2), 4.82, 72
El Llano en llamas, 4.17, 9542
Bluebeard, 4.02, 29337
The Complete Poems, 4.24, 18321
Siewca Wiatru (Zastępy Anielskie #2), 3.88, 2071
Wicked (Pretty Little Liars #5), 4.03, 42103
Jarhead: A Marine's Chronicle of the Gulf War and Other Battles, 3.64, 7838
Doctor Glas, 3.86, 4686
Hope Was Here, really liked it 4.00, 16007
Arabella, 4.04, 12241
Splendor (Luxe #4), 3.84, 17780
Missing You (1-800-Where-R-You #5), 4.17, 11021
Once An Eagle, 4.34, 3386
The Rules of Survival, 3.97, 10776
The Slave, 4.17, 2035
Ten Things We Did, 3.74, 17635
Blindsight (Firefall #1), 3.99, 18222
River of Blue Fire (Otherland #2), really liked it 4.00, 12995
Death of Kings (The Saxon Stories #6), 4.28, 14770
خواطر ٢, 4.11, 2239
Reconstructing Amelia, 3.82, 101747
The Crown of Embers (Fire and Thorns #2), 4.19, 36876
The Quirky Tale of April Hale, 4.18, 2431
Passenger (Passenger #1), 3.83, 26761
The Dancers at the End of Time (Eternal Champion #10), 3.85, 115
Test of the Twins (Dragonlance: Legends #3), 4.16, 23638
If Angels Burn (Darkyn #1), 3.77, 6421
Azincourt, 4.11, 18401
The Castle of Llyr (The Chronicles of Prydain #3), 4.08, 29367
Skellig (Skellig #1), 3.78, 17092
Point of Impact (Bob Lee Swagger #1), 4.26, 12456
The Adversary (Saga of Pliocene Exile #4), 4.20, 4535
The Walking Dead Book One (The Walking Dead #1-12), 4.36, 31734
The Recognitions, 4.21, 3825
Old Possum's Book of Practical Cats, 4.09, 17953
Murphy, 3.87, 3839
Anew (The Archers of Avalon #1), 3.92, 13699
Sisters, 4.30, 32316
Truthwitch (The Witchlands #1), 3.92, 22642
Tandia, 4.01, 8071
The Third Option (Mitch Rapp #4), 4.26, 29929
Palimpsest, 3.66, 4007
The Hot Kid (Carl Webster #1), 3.73, 3671
Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion), 3.72, 15200
The Nick Adams Stories, 4.06, 6172
On the Prowl (Alpha & Omega #0.5), 4.05, 22966
Autumn in Paris, 4.08, 9550
Backlash: The Undeclared War Against American Women, 3.97, 7587
The Good Women of China: Hidden Voices, 4.20, 6579
Endless Magic (Star-Crossed #4), 4.38, 5912
The Silent Girl (Rizzoli & Isles #9), 4.13, 26217
Geography Club (Russel Middlebrook #1), 3.74, 12939
The Force of Wind (Elemental Mysteries #3), 4.28, 11260
The High Queen (The Mists of Avalon #2), 4.13, 4274
Five Point Someone, 3.43, 70579
Promise Me Light (Promise Me #2), 4.22, 5301
Horizon (The Soul Seekers #4), 4.07, 2733
Crimson Rivers, 4.15, 5112
Blonde, 3.97, 7389
"حكايات فرغلي المستكاوي "حكايتى مع كفر السحلاوية, 3.57, 8455
The Prize, 4.22, 22991
Evelina, 3.65, 11883
Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar, 4.15, 8304
Cry to Heaven, 3.83, 17966
H.M.S. Surprise, 4.42, 12585
I am Charlotte Simmons, 3.40, 21812
At Play in the Fields of the Lord, 4.04, 2268
Airframe, 3.67, 64869
The Wide-Awake Princess (Wide-Awake Princess #1), 4.10, 10326
The Captive & The Fugitive (In Search of Lost Time #5-6), 4.41, 2018
That Boy (That Boy #1), 3.96, 28200
Death Comes as the End, 3.84, 11849
The Land, 4.10, 4783
Brief einer Unbekannten, 4.25, 9003
Mama Day, 4.17, 8116
Take Me There, 3.64, 10489
Heartless (Pretty Little Liars #7), 4.09, 35564
Rapture of the Deep: Being an Account of the Further Adventures of Jacky Faber Soldier Sailor Mermaid Spy (Bloody Jack #7), 4.25, 5371
Raising Dragons (Dragons in Our Midst #1), 3.90, 5925
Running with the Demon (Word & Void #1), 3.95, 23388
Soulstice (The Devouring #2), 4.15, 2875
MeruPuri Vol. 1 (MeruPuri #1), 4.13, 14803
Eye of the Oracle (Oracles of Fire #1), 4.12, 2852
The Fabric of the Cosmos: Space Time and the Texture of Reality, 4.11, 27173
Crown of Crystal Flame (Tairen Soul #5), 4.39, 6218
Close to Famous, 4.03, 8076
Cuore, 3.77, 7069
The Hollow Chocolate Bunnies of the Apocalypse, 3.74, 6971
Archangel's Blade (Guild Hunter #4), 4.26, 24026
The Happy Prince and Other Tales, 4.14, 10514
Echoes of Scotland Street (On Dublin Street #5), 4.27, 17180
Star of the Sea, 3.98, 5382
Paradise Lost (Private #9), 4.08, 5475
Shadow Country, 4.04, 3678
The Wake of the Lorelei Lee: Being an Account of the Adventures of Jacky Faber on her Way to Botany Bay (Bloody Jack #8), 4.24, 4459
The Named (Guardians of Time #1), 4.06, 7001
Term Limits, 4.30, 27966
The Twelve Caesars, 4.05, 13208
Ultima noapte de dragoste întâia noapte de război, 3.62, 8313
Caligula, 4.06, 6247
Awaken (Abandon #3), 3.94, 11374
With the Old Breed: At Peleliu and Okinawa, 4.40, 21679
Freedom or Death, 4.21, 1742
Montana Sky, 4.07, 39039
Tattoo (Tattoo #1), 3.58, 3199
Perfect Cover (The Squad #1), 3.85, 7050
The Doctrine and Covenants of the Church of Jesus Christ of Latter-Day Saints, 4.54, 5542
American Wife, 3.72, 42728
Man in the Dark, 3.57, 7541
Demigods and Monsters: Your Favorite Authors on Rick Riordan's Percy Jackson and the Olympians Series, 3.89, 3473
The Faerie Path (Faerie Path #1), 3.59, 10257
Waking the Witch (Women of the Otherworld #11), 4.16, 15491
Fireproof, 4.47, 38663
Dragon's Oath (House of Night Novellas #1), 4.06, 18078
Once..., 3.75, 3448
Fatelessness, 4.04, 5903
Panteón (Memorias de Idhún #3), 4.03, 5905
Rock Chick Revenge (Rock Chick #5), 4.50, 27880
Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy #1), 4.11, 19055
Inside His Head: The Assistant Mini Book, 4.17, 181
Have Space Suit—Will Travel, 3.89, 22246
Malevil, 4.25, 2631
Talking to Dragons (Enchanted Forest Chronicles #4), 4.19, 29536
Mine to Possess (Psy-Changeling #4), 4.12, 21438
Mississippi Jack: Being an Account of the Further Waterborne Adventures of Jacky Faber Midshipman Fine Lady and Lily of the West (Bloody Jack #5), 4.19, 7110
Mother of Pearl, 3.67, 17833
The Key to Rondo (Rondo #1), 3.80, 4464
The Pleasure of Finding Things Out: The Best Short Works of Richard P. Feynman, 4.24, 8179
Victory, 3.85, 2600
The Goddess Hunt (Goddess Test #1.5), 3.81, 8278
The Red Knight (The Traitor Son Cycle #1), 4.12, 10643
تاكسي: حواديت المشاوير, 3.68, 14326
Ένα παιδί μετράει τ' άστρα (Τετραλογία του Μέλιου #2), 4.22, 1649
The Power of Your Subconscious Mind, 4.13, 23977
An Astronaut's Guide to Life on Earth, 4.14, 31017
My Secret: A PostSecret Book, 4.34, 5793
Pădurea spânzuraţilor, 3.95, 5518
Astonishing X-Men Volume 1: Gifted, 4.17, 23253
The Mother Tongue: English and How It Got That Way, 3.95, 27563
The Other Queen (The Plantagenet and Tudor Novels #16), 3.63, 36019
Claimed (Brides of the Kindred #1), 3.77, 13846
Goddess of Light (Goddess Summoning #3), 4.04, 5923
Sharp Objects, 3.92, 369339
After You (Me Before You #2), 3.70, 185837
Dragon's Bait, 3.94, 6748
Christy Miller Collection Vol. 1 (Christy Miller #1-3), 4.47, 4485
Light on Snow, 3.57, 24960
Audrey Wait!, 3.79, 13705
100 Cupboards  (100 Cupboards #1), 3.77, 13010
Existentialism Is a Humanism, 3.96, 15812
Bed of Roses (Bride Quartet #2), 4.11, 49287
Tangled Webs (The Black Jewels #6), 4.02, 10380
Into the Still Blue (Under the Never Sky #3), 4.16, 38253
We Are All Completely Beside Ourselves, 3.71, 80297
Challenger Deep, 4.14, 11357
See Me, 3.93, 43679
Heir of Fire (Throne of Glass #3), 4.53, 153698
Fault Lines, 3.70, 2630
The Center of Everything, 3.66, 8187
The 13 Clocks, 4.04, 5083
Ethics, 4.01, 10139
Tonio Kröger, 3.74, 4308
Exile (Forgotten Realms: The Dark Elf Trilogy #2; Legend of Drizzt #2), 4.24, 42470
Tisha: The Wonderful True Love Story of a Young Teacher in the Alaskan Wilderness, 4.26, 4527
Remember Me (Remember Me #1-3), 4.13, 8301
Eden (Providence #3), 4.17, 16262
If You Were Mine (San Francisco Sullivans #5; The Sullivans #5), 4.25, 11219
Castle in the Air (Howl's Moving Castle #2), 3.93, 27719
Meant to Be, 3.72, 14791
It Happened One Wedding (FBI/US Attorney #5), 4.08, 12218
The Unwanted Wife (Unwanted #1), 3.95, 20583
Storm (Elemental #1), 3.96, 23262
Ruthless People (Ruthless People #1), 4.05, 14421
Psycho Sitter, 4.49, 273
The Den of Shadows Quartet (Den of Shadows #1-4), 4.22, 4040
